Level,NACE_full,NACE,NACE_lett,TAC_EU,TEC_EU,Country_code,TAC,TEC
2,N.81,Services to buildings and landscape activities,N,0.0,0.0,MX,,
3,N.81.1,Combined facilities support activities,N,0.0,0.0,MX,,
4,N.81.10,Combined facilities support activities,N,0.0,0.0,MX,,
3,N.81.2,Cleaning activities,N,0.0,0.0,MX,,
4,N.81.21,General cleaning of buildings,N,0.0,0.0,MX,,
4,N.81.22,Other building and industrial cleaning activities,N,0.0,0.0,MX,,
4,N.81.29,Other cleaning activities,N,0.0,0.0,MX,,
3,N.81.3,Landscape service activities,N,0.0,0.0,MX,,
4,N.81.30,Landscape service activities,N,0.0,0.0,MX,,
2,N.82,"Office administrative, office support and other business support activities",N,0.0,0.0,MX,,
3,N.82.1,Office administrative and support activities,N,0.0,0.0,MX,,
4,N.82.11,Combined office administrative service activities,N,0.0,0.0,MX,,
4,N.82.19,"Photocopying, document preparation and other specialised office support activities",N,0.0,0.0,MX,,
3,N.82.2,Activities of call centres,N,0.0,0.0,MX,,
4,N.82.20,Activities of call centres,N,0.0,0.0,MX,,
3,N.82.3,Organisation of conventions and trade shows,N,0.0,0.0,MX,,
4,N.82.30,Organisation of conventions and trade shows,N,0.0,0.0,MX,,
3,N.82.9,Business support service activities n.e.c.,N,0.0,0.0,MX,,
4,N.82.91,Activities of collection agencies and credit bureaus,N,0.0,0.0,MX,,
4,N.82.92,Packaging activities,N,0.0,0.0,MX,,
4,N.82.99,Other business support service activities n.e.c.,N,0.0,0.0,MX,,
1,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,O,,,MX,,
2,O.84,Public administration and defence; compulsory social security,O,0.0,0.0,MX,,
3,O.84.1,Administration of the State and the economic and social policy of the community,O,0.0,0.0,MX,,
4,O.84.11,General public administration activities,O,0.0,0.0,MX,,
4,O.84.12,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",O,0.0,0.0,MX,,
4,O.84.13,Regulation of and contribution to more efficient operation of businesses,O,0.0,0.0,MX,,
3,O.84.2,Provision of services to the community as a whole,O,0.0,0.0,MX,,
4,O.84.21,Foreign affairs,O,0.0,0.0,MX,,
4,O.84.22,Defence activities,O,0.0,0.0,MX,,
4,O.84.23,Justice and judicial activities,O,0.0,0.0,MX,,
4,O.84.24,Public order and safety activities,O,0.0,0.0,MX,,
4,O.84.25,Fire service activities,O,0.0,0.0,MX,,
3,O.84.3,Compulsory social security activities,O,0.0,0.0,MX,,
4,O.84.30,Compulsory social security activities,O,0.0,0.0,MX,,
1,P,EDUCATION,P,,,MX,,
2,P.85,Education,P,0.0,0.0,MX,,
3,P.85.1,Pre-primary education,P,0.0,0.0,MX,,
4,P.85.10,Pre-primary education,P,0.0,0.0,MX,,
3,P.85.2,Primary education,P,0.0,0.0,MX,,
4,P.85.20,Primary education,P,0.0,0.0,MX,,
3,P.85.3,Secondary education,P,0.0,0.0,MX,,
4,P.85.31,General secondary education,P,0.0,0.0,MX,,
4,P.85.32,Technical and vocational secondary education,P,0.0,0.0,MX,,
3,P.85.4,Higher education,P,0.0,0.0,MX,,
4,P.85.41,Post-secondary non-tertiary education,P,0.0,0.0,MX,,
4,P.85.42,Tertiary education,P,0.0,0.0,MX,,
3,P.85.5,Other education,P,0.0,0.0,MX,,
4,P.85.51,Sports and recreation education,P,0.0,0.0,MX,,
4,P.85.52,Cultural education,P,0.0,0.0,MX,,
4,P.85.53,Driving school activities,P,0.0,0.0,MX,,
4,P.85.59,Other education n.e.c.,P,0.0,0.0,MX,,
3,P.85.6,Educational support activities,P,0.0,0.0,MX,,
4,P.85.60,Educational support activities,P,0.0,0.0,MX,,
1,Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Q,,,MX,,
2,Q.86,Human health activities,Q,0.0,0.0,MX,,
3,Q.86.1,Hospital activities,Q,0.0,0.0,MX,,
4,Q.86.10,Hospital activities,Q,0.0,0.0,MX,,
3,Q.86.2,Medical and dental practice activities,Q,0.0,0.0,MX,,
4,Q.86.21,General medical practice activities,Q,0.0,0.0,MX,,
4,Q.86.22,Specialist medical practice activities,Q,0.0,0.0,MX,,
4,Q.86.23,Dental practice activities,Q,0.0,0.0,MX,,
3,Q.86.9,Other human health activities,Q,0.0,0.0,MX,,
4,Q.86.90,Other human health activities,Q,0.0,0.0,MX,,
2,Q.87,Residential care activities,Q,0.0,0.0,MX,,
3,Q.87.1,Residential nursing care activities,Q,0.0,0.0,MX,,
4,Q.87.10,Residential nursing care activities,Q,0.0,0.0,MX,,
3,Q.87.2,"Residential care activities for mental retardation, mental health and substance abuse",Q,0.0,0.0,MX,,
4,Q.87.20,"Residential care activities for mental retardation, mental health and substance abuse",Q,0.0,0.0,MX,,
3,Q.87.3,Residential care activities for the elderly and disabled,Q,0.0,0.0,MX,,
4,Q.87.30,Residential care activities for the elderly and disabled,Q,0.0,0.0,MX,,
3,Q.87.9,Other residential care activities,Q,0.0,0.0,MX,,
4,Q.87.90,Other residential care activities,Q,0.0,0.0,MX,,
2,Q.88,Social work activities without accommodation,Q,0.0,0.0,MX,,
3,Q.88.1,Social work activities without accommodation for the elderly and disabled,Q,0.0,0.0,MX,,
4,Q.88.10,Social work activities without accommodation for the elderly and disabled,Q,0.0,0.0,MX,,
3,Q.88.9,Other social work activities without accommodation,Q,0.0,0.0,MX,,
4,Q.88.91,Child day-care activities,Q,0.0,0.0,MX,,
4,Q.88.99,Other social work activities without accommodation n.e.c.,Q,0.0,0.0,MX,,
1,R,"ARTS, ENTERTAINMENT AND RECREATION",R,,,MX,,
2,R.90,"Creative, arts and entertainment activities",R,0.0,0.0,MX,,
3,R.90,"Creative, arts and entertainment activities",R,0.0,0.0,MX,,
4,R.90.01,Performing arts,R,0.0,0.0,MX,,
4,R.90.02,Support activities to performing arts,R,0.0,0.0,MX,,
4,R.90.03,Artistic creation,R,0.0,0.0,MX,,
4,R.90.04,Operation of arts facilities,R,0.0,0.0,MX,,
2,R.91,"Libraries, archives, museums and other cultural activities",R,0.0,0.0,MX,,
3,R.91,"Libraries, archives, museums and other cultural activities",R,0.0,0.0,MX,,
4,R.91.01,Library and archives activities,R,0.0,0.0,MX,,
4,R.91.02,Museums activities,R,0.0,0.0,MX,,
4,R.91.03,Operation of historical sites and buildings and similar visitor attractions,R,0.0,0.0,MX,,
4,R.91.04,Botanical and zoological gardens and nature reserves activities,R,0.0,0.0,MX,,
2,R.92,Gambling and betting activities,R,0.0,0.0,MX,,
3,R.92,Gambling and betting activities,R,0.0,0.0,MX,,
4,R.92.00,Gambling and betting activities,R,0.0,0.0,MX,,
2,R.93,Sports activities and amusement and recreation activities,R,0.0,0.0,MX,,
3,R.93.1,Sports activities,R,0.0,0.0,MX,,
4,R.93.11,Operation of sports facilities,R,0.0,0.0,MX,,
4,R.93.12,Activities of sports clubs,R,0.0,0.0,MX,,
4,R.93.13,Fitness facilities,R,0.0,0.0,MX,,
4,R.93.19,Other sports activities,R,0.0,0.0,MX,,
3,R.93.2,Amusement and recreation activities,R,0.0,0.0,MX,,
4,R.93.21,Activities of amusement parks and theme parks,R,0.0,0.0,MX,,
4,R.93.29,Other amusement and recreation activities,R,0.0,0.0,MX,,
1,S,OTHER SERVICE ACTIVITIES,S,,,MX,,
2,S.94,Activities of membership organisations,S,0.0,0.0,MX,,
3,S.94.1,"Activities of business, employers and professional membership organisations",S,0.0,0.0,MX,,
4,S.94.11,Activities of business and employers membership organisations,S,0.0,0.0,MX,,
4,S.94.12,Activities of professional membership organisations,S,0.0,0.0,MX,,
3,S.94.2,Activities of trade unions,S,0.0,0.0,MX,,
4,S.94.20,Activities of trade unions,S,0.0,0.0,MX,,
3,S.94.9,Activities of other membership organisations,S,0.0,0.0,MX,,
4,S.94.91,Activities of religious organisations,S,0.0,0.0,MX,,
4,S.94.92,Activities of political organisations,S,0.0,0.0,MX,,
4,S.94.99,Activities of other membership organisations n.e.c.,S,0.0,0.0,MX,,
2,S.95,Repair of computers and personal and household goods,S,0.0,0.0,MX,,
3,S.95.1,Repair of computers and communication equipment,S,0.0,0.0,MX,,
4,S.95.11,Repair of computers and peripheral equipment,S,0.0,0.0,MX,,
4,S.95.12,Repair of communication equipment,S,0.0,0.0,MX,,
3,S.95.2,Repair of personal and household goods,S,0.0,0.0,MX,,
4,S.95.21,Repair of consumer electronics,S,0.0,0.0,MX,,
4,S.95.22,Repair of household appliances and home and garden equipment,S,0.0,0.0,MX,,
4,S.95.23,Repair of footwear and leather goods,S,0.0,0.0,MX,,
4,S.95.24,Repair of furniture and home furnishings,S,0.0,0.0,MX,,
4,S.95.25,"Repair of watches, clocks and jewellery",S,0.0,0.0,MX,,
4,S.95.29,Repair of other personal and household goods,S,0.0,0.0,MX,,
2,S.96,Other personal service activities,S,0.0,0.0,MX,,
3,S.96,Other personal service activities,S,0.0,0.0,MX,,
4,S.96.01,Washing and (dry-)cleaning of textile and fur products,S,0.0,0.0,MX,,
4,S.96.02,Hairdressing and other beauty treatment,S,0.0,0.0,MX,,
4,S.96.03,Funeral and related activities,S,0.0,0.0,MX,,
4,S.96.04,Physical well-being activities,S,0.0,0.0,MX,,
4,S.96.09,Other personal service activities n.e.c.,S,0.0,0.0,MX,,
1,T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,T,,,MX,,
2,T.97,Activities of households as employers of domestic personnel,T,0.0,0.0,MX,,
3,T.97,Activities of households as employers of domestic personnel,T,0.0,0.0,MX,,
4,T.97.00,Activities of households as employers of domestic personnel,T,0.0,0.0,MX,,
2,T.98,Undifferentiated goods- and services-producing activities of private households for own use,T,0.0,0.0,MX,,
3,T.98.1,Undifferentiated goods-producing activities of private households for own use,T,0.0,0.0,MX,,
4,T.98.10,Undifferentiated goods-producing activities of private households for own use,T,0.0,0.0,MX,,
3,T.98.2,Undifferentiated service-producing activities of private households for own use,T,0.0,0.0,MX,,
4,T.98.20,Undifferentiated service-producing activities of private households for own use,T,0.0,0.0,MX,,
1,U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,U,,,MX,,
2,U.99,Activities of extraterritorial organisations and bodies,U,0.0,0.0,MX,,
3,U.99,Activities of extraterritorial organisations and bodies,U,0.0,0.0,MX,,
4,U.99.00,Activities of extraterritorial organisations and bodies,U,0.0,0.0,MX,,
1,A,"AGRICULTURE, FORESTRY AND FISHING",A,,,NO,,
2,A.01,"Crop and animal production, hunting and related service activities",A,0.0,0.0,NO,,
3,A.01.1,Growing of non-perennial crops,A,0.0,0.0,NO,,
4,A.01.11,"Growing of cereals (except rice), leguminous crops and oil seeds",A,0.0,0.0,NO,,
4,A.01.12,Growing of rice,A,0.0,0.0,NO,,
4,A.01.13,"Growing of vegetables and melons, roots and tubers",A,0.0,0.0,NO,,
4,A.01.14,Growing of sugar cane,A,0.0,0.0,NO,,
4,A.01.15,Growing of tobacco,A,0.0,0.0,NO,,
4,A.01.16,Growing of fibre crops,A,0.0,0.0,NO,,
4,A.01.19,Growing of other non-perennial crops,A,0.0,0.0,NO,,
3,A.01.2,Growing of perennial crops,A,0.0,0.0,NO,,
4,A.01.21,Growing of grapes,A,0.0,0.0,NO,,
4,A.01.22,Growing of tropical and subtropical fruits,A,0.0,0.0,NO,,
4,A.01.23,Growing of citrus fruits,A,0.0,0.0,NO,,
4,A.01.24,Growing of pome fruits and stone fruits,A,0.0,0.0,NO,,
4,A.01.25,Growing of other tree and bush fruits and nuts,A,0.0,0.0,NO,,
4,A.01.26,Growing of oleaginous fruits,A,0.0,0.0,NO,,
4,A.01.27,Growing of beverage crops,A,0.0,0.0,NO,,
4,A.01.28,"Growing of spices, aromatic, drug and pharmaceutical crops",A,0.0,0.0,NO,,
4,A.01.29,Growing of other perennial crops,A,0.0,0.0,NO,,
3,A.01.3,Plant propagation,A,0.0,0.0,NO,,
4,A.01.30,Plant propagation,A,0.0,0.0,NO,,
3,A.01.4,Animal production,A,0.0,0.0,NO,,
4,A.01.41,Raising of dairy cattle,A,0.0,0.0,NO,,
4,A.01.42,Raising of other cattle and buffaloes,A,0.0,0.0,NO,,
4,A.01.43,Raising of horses and other equines,A,0.0,0.0,NO,,
4,A.01.44,Raising of camels and camelids,A,0.0,0.0,NO,,
4,A.01.45,Raising of sheep and goats,A,0.0,0.0,NO,,
4,A.01.46,Raising of swine/pigs,A,0.0,0.0,NO,,
4,A.01.47,Raising of poultry,A,0.0,0.0,NO,,
4,A.01.49,Raising of other animals,A,0.0,0.0,NO,,
3,A.01.5,Mixed farming,A,0.0,0.0,NO,,
4,A.01.50,Mixed farming,A,0.0,0.0,NO,,
3,A.01.6,Support activities to agriculture and post-harvest crop activities,A,0.0,0.0,NO,,
4,A.01.61,Support activities for crop production,A,0.0,0.0,NO,,
4,A.01.62,Support activities for animal production,A,0.0,0.0,NO,,
4,A.01.63,Post-harvest crop activities,A,0.0,0.0,NO,,
4,A.01.64,Seed processing for propagation,A,0.0,0.0,NO,,
3,A.01.7,"Hunting, trapping and related service activities",A,0.0,0.0,NO,,
4,A.01.70,"Hunting, trapping and related service activities",A,0.0,0.0,NO,,
2,A.02,Forestry and logging,A,0.0,0.0,NO,,
3,A.02.1,Silviculture and other forestry activities,A,0.0,0.0,NO,,
4,A.02.10,Silviculture and other forestry activities,A,0.0,0.0,NO,,
3,A.02.2,Logging,A,0.0,0.0,NO,,
4,A.02.20,Logging,A,0.0,0.0,NO,,
3,A.02.3,Gathering of wild growing non-wood products,A,0.0,0.0,NO,,
4,A.02.30,Gathering of wild growing non-wood products,A,0.0,0.0,NO,,
3,A.02.4,Support services to forestry,A,0.0,0.0,NO,,
4,A.02.40,Support services to forestry,A,0.0,0.0,NO,,
2,A.03,Fishing and aquaculture,A,0.0,0.0,NO,,
3,A.03.1,Fishing,A,0.0,0.0,NO,,
4,A.03.11,Marine fishing,A,0.0,0.0,NO,,
4,A.03.12,Freshwater fishing,A,0.0,0.0,NO,,
3,A.03.2,Aquaculture,A,0.0,0.0,NO,,
4,A.03.21,Marine aquaculture,A,0.0,0.0,NO,,
4,A.03.22,Freshwater aquaculture,A,0.0,0.0,NO,,
1,B,MINING AND QUARRYING,B,,,NO,,
2,B.05,Mining of coal and lignite,B,0.0,1.0,NO,,
3,B.05.1,Mining of hard coal,B,0.0,1.0,NO,,
4,B.05.10,Mining of hard coal,B,0.0,1.0,NO,,
3,B.05.2,Mining of lignite,B,0.0,1.0,NO,,
4,B.05.20,Mining of lignite,B,0.0,1.0,NO,,
2,B.06,Extraction of crude petroleum and natural gas,B,0.0,1.0,NO,,
3,B.06.1,Extraction of crude petroleum,B,0.0,1.0,NO,,
4,B.06.10,Extraction of crude petroleum,B,0.0,1.0,NO,,
3,B.06.2,Extraction of natural gas,B,0.0,1.0,NO,,
4,B.06.20,Extraction of natural gas,B,0.0,1.0,NO,,
2,B.07,Mining of metal ores,B,0.0,0.0,NO,,
3,B.07.1,Mining of iron ores,B,0.0,0.0,NO,,
4,B.07.10,Mining of iron ores,B,0.0,0.0,NO,,
3,B.07.2,Mining of non-ferrous metal ores,B,0.0,0.0,NO,,
4,B.07.21,Mining of uranium and thorium ores,B,0.0,0.0,NO,,
4,B.07.29,Mining of other non-ferrous metal ores,B,0.0,0.0,NO,,
2,B.08,Other mining and quarrying,B,0.0,0.0,NO,,
3,B.08.1,"Quarrying of stone, sand and clay",B,0.0,0.0,NO,,
4,B.08.11,"Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate",B,0.0,0.0,NO,,
4,B.08.12,Operation of gravel and sand pits; mining of clays and kaolin,B,0.0,0.0,NO,,
3,B.08.9,Mining and quarrying n.e.c.,B,0.0,0.0,NO,,
4,B.08.91,Mining of chemical and fertiliser minerals,B,0.0,0.0,NO,,
4,B.08.92,Extraction of peat,B,0.0,1.0,NO,,
4,B.08.93,Extraction of salt,B,0.0,0.0,NO,,
4,B.08.99,Other mining and quarrying n.e.c.,B,0.0,0.0,NO,,
2,B.09,Mining support service activities,B,0.0,0.0,NO,,
3,B.09.1,Support activities for petroleum and natural gas extraction,B,0.0,1.0,NO,,
4,B.09.10,Support activities for petroleum and natural gas extraction,B,0.0,1.0,NO,,
3,B.09.9,Support activities for other mining and quarrying,B,0.0,0.0,NO,,
4,B.09.90,Support activities for other mining and quarrying,B,0.0,0.0,NO,,
1,C,MANUFACTURING,C,,,NO,,
2,C.10,Manufacture of food products,C,0.0,0.0,NO,,
3,C.10.1,Processing and preserving of meat and production of meat products,C,0.0,0.0,NO,,
4,C.10.11,Processing and preserving of meat,C,0.0,0.0,NO,,
4,C.10.12,Processing and preserving of poultry meat,C,0.0,0.0,NO,,
4,C.10.13,Production of meat and poultry meat products,C,0.0,0.0,NO,,
3,C.10.2,"Processing and preserving of fish, crustaceans and molluscs",C,0.0,0.0,NO,,
4,C.10.20,"Processing and preserving of fish, crustaceans and molluscs",C,0.0,0.0,NO,,
3,C.10.3,Processing and preserving of fruit and vegetables,C,0.0,0.0,NO,,
4,C.10.31,Processing and preserving of potatoes,C,0.0,0.0,NO,,
4,C.10.32,Manufacture of fruit and vegetable juice,C,0.0,0.0,NO,,
4,C.10.39,Other processing and preserving of fruit and vegetables,C,0.0,0.0,NO,,
3,C.10.4,Manufacture of vegetable and animal oils and fats,C,0.0,0.0,NO,,
4,C.10.41,Manufacture of oils and fats,C,0.0,0.0,NO,,
4,C.10.42,Manufacture of margarine and similar edible fats,C,0.0,0.0,NO,,
3,C.10.5,Manufacture of dairy products,C,0.0,0.0,NO,,
4,C.10.51,Operation of dairies and cheese making,C,0.0,0.0,NO,,
4,C.10.52,Manufacture of ice cream,C,0.0,0.0,NO,,
3,C.10.6,"Manufacture of grain mill products, starches and starch products",C,0.0,0.0,NO,,
4,C.10.61,Manufacture of grain mill products,C,0.0,0.0,NO,,
4,C.10.62,Manufacture of starches and starch products,C,0.0,0.0,NO,,
3,C.10.7,Manufacture of bakery and farinaceous products,C,0.0,0.0,NO,,
4,C.10.71,Manufacture of bread; manufacture of fresh pastry goods and cakes,C,0.0,0.0,NO,,
4,C.10.72,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,C,0.0,0.0,NO,,
4,C.10.73,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",C,0.0,0.0,NO,,
3,C.10.8,Manufacture of other food products,C,0.0,0.0,NO,,
4,C.10.81,Manufacture of sugar,C,0.0,0.0,NO,,
4,C.10.82,"Manufacture of cocoa, chocolate and sugar confectionery",C,0.0,0.0,NO,,
4,C.10.83,Processing of tea and coffee,C,0.0,0.0,NO,,
4,C.10.84,Manufacture of condiments and seasonings,C,0.0,0.0,NO,,
4,C.10.85,Manufacture of prepared meals and dishes,C,0.0,0.0,NO,,
4,C.10.86,Manufacture of homogenised food preparations and dietetic food,C,0.0,0.0,NO,,
4,C.10.89,Manufacture of other food products n.e.c.,C,0.0,0.0,NO,,
3,C.10.9,Manufacture of prepared animal feeds,C,0.0,0.0,NO,,
4,C.10.91,Manufacture of prepared feeds for farm animals,C,0.0,0.0,NO,,
4,C.10.92,Manufacture of prepared pet foods,C,0.0,0.0,NO,,
2,C.11,Manufacture of beverages,C,0.0,0.0,NO,,
3,C.11,Manufacture of beverages,C,0.0,0.0,NO,,
4,C.11.01,"Distilling, rectifying and blending of spirits",C,0.0,0.0,NO,,
4,C.11.02,Manufacture of wine from grape,C,0.0,0.0,NO,,
4,C.11.03,Manufacture of cider and other fruit wines,C,0.0,0.0,NO,,
4,C.11.04,Manufacture of other non-distilled fermented beverages,C,0.0,0.0,NO,,
4,C.11.05,Manufacture of beer,C,0.0,0.0,NO,,
4,C.11.06,Manufacture of malt,C,0.0,0.0,NO,,
4,C.11.07,Manufacture of soft drinks; production of mineral waters and other bottled waters,C,0.0,0.0,NO,,
2,C.12,Manufacture of tobacco products,C,0.0,0.0,NO,,
3,C.12,Manufacture of tobacco products,C,0.0,0.0,NO,,
4,C.12.00,Manufacture of tobacco products,C,0.0,0.0,NO,,
2,C.13,Manufacture of textiles,C,0.0,0.0,NO,,
3,C.13.1,Preparation and spinning of textile fibres,C,0.0,0.0,NO,,
4,C.13.10,Preparation and spinning of textile fibres,C,0.0,0.0,NO,,
3,C.13.2,Weaving of textiles,C,0.0,0.0,NO,,
4,C.13.20,Weaving of textiles,C,0.0,0.0,NO,,
3,C.13.3,Finishing of textiles,C,0.0,0.0,NO,,
4,C.13.30,Finishing of textiles,C,0.0,0.0,NO,,
3,C.13.9,Manufacture of other textiles,C,0.0,0.0,NO,,
4,C.13.91,Manufacture of knitted and crocheted fabrics,C,0.0,0.0,NO,,
4,C.13.92,"Manufacture of made-up textile articles, except apparel",C,0.0,0.0,NO,,
4,C.13.93,Manufacture of carpets and rugs,C,0.0,0.0,NO,,
4,C.13.94,"Manufacture of cordage, rope, twine and netting",C,0.0,0.0,NO,,
4,C.13.95,"Manufacture of non-wovens and articles made from non-wovens, except apparel",C,0.0,0.0,NO,,
4,C.13.96,Manufacture of other technical and industrial textiles,C,0.0,0.0,NO,,
4,C.13.99,Manufacture of other textiles n.e.c.,C,0.0,0.0,NO,,
2,C.14,Manufacture of wearing apparel,C,0.0,0.0,NO,,
3,C.14.1,"Manufacture of wearing apparel, except fur apparel",C,0.0,0.0,NO,,
4,C.14.11,Manufacture of leather clothes,C,0.0,0.0,NO,,
4,C.14.12,Manufacture of workwear,C,0.0,0.0,NO,,
4,C.14.13,Manufacture of other outerwear,C,0.0,0.0,NO,,
4,C.14.14,Manufacture of underwear,C,0.0,0.0,NO,,
4,C.14.19,Manufacture of other wearing apparel and accessories,C,0.0,0.0,NO,,
3,C.14.2,Manufacture of articles of fur,C,0.0,0.0,NO,,
4,C.14.20,Manufacture of articles of fur,C,0.0,0.0,NO,,
3,C.14.3,Manufacture of knitted and crocheted apparel,C,0.0,0.0,NO,,
4,C.14.31,Manufacture of knitted and crocheted hosiery,C,0.0,0.0,NO,,
4,C.14.39,Manufacture of other knitted and crocheted apparel,C,0.0,0.0,NO,,
2,C.15,Manufacture of leather and related products,C,0.0,0.0,NO,,
3,C.15.1,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",C,0.0,0.0,NO,,
4,C.15.11,Tanning and dressing of leather; dressing and dyeing of fur,C,0.0,0.0,NO,,
4,C.15.12,"Manufacture of luggage, handbags and the like, saddlery and harness",C,0.0,0.0,NO,,
3,C.15.2,Manufacture of footwear,C,0.0,0.0,NO,,
4,C.15.20,Manufacture of footwear,C,0.0,0.0,NO,,
2,C.16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",C,0.0,0.0,NO,,
3,C.16.1,Sawmilling and planing of wood,C,0.0,0.0,NO,,
4,C.16.10,Sawmilling and planing of wood,C,0.0,0.0,NO,,
3,C.16.2,"Manufacture of products of wood, cork, straw and plaiting materials",C,0.0,0.0,NO,,
4,C.16.21,Manufacture of veneer sheets and wood-based panels,C,0.0,0.0,NO,,
4,C.16.22,Manufacture of assembled parquet floors,C,0.0,0.0,NO,,
4,C.16.23,Manufacture of other builders' carpentry and joinery,C,0.0,0.0,NO,,
4,C.16.24,Manufacture of wooden containers,C,0.0,0.0,NO,,
4,C.16.29,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",C,0.0,0.0,NO,,
2,C.17,Manufacture of paper and paper products,C,0.0,0.0,NO,,
3,C.17.1,"Manufacture of pulp, paper and paperboard",C,0.0,0.0,NO,,
4,C.17.11,Manufacture of pulp,C,0.0,0.0,NO,,
4,C.17.12,Manufacture of paper and paperboard,C,0.0,0.0,NO,,
3,C.17.2,Manufacture of articles of paper and paperboard,C,0.0,0.0,NO,,
4,C.17.21,Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,C,0.0,0.0,NO,,
4,C.17.22,Manufacture of household and sanitary goods and of toilet requisites,C,0.0,0.0,NO,,
4,C.17.23,Manufacture of paper stationery,C,0.0,0.0,NO,,
4,C.17.24,Manufacture of wallpaper,C,0.0,0.0,NO,,
4,C.17.29,Manufacture of other articles of paper and paperboard,C,0.0,0.0,NO,,
2,C.18,Printing and reproduction of recorded media,C,0.0,0.0,NO,,
3,C.18.1,Printing and service activities related to printing,C,0.0,0.0,NO,,
4,C.18.11,Printing of newspapers,C,0.0,0.0,NO,,
4,C.18.12,Other printing,C,0.0,0.0,NO,,
4,C.18.13,Pre-press and pre-media services,C,0.0,0.0,NO,,
4,C.18.14,Binding and related services,C,0.0,0.0,NO,,
3,C.18.2,Reproduction of recorded media,C,0.0,0.0,NO,,
4,C.18.20,Reproduction of recorded media,C,0.0,0.0,NO,,
2,C.19,Manufacture of coke and refined petroleum products,C,0.0,1.0,NO,,
3,C.19.1,Manufacture of coke oven products,C,0.0,1.0,NO,,
4,C.19.10,Manufacture of coke oven products,C,0.0,1.0,NO,,
3,C.19.2,Manufacture of refined petroleum products,C,0.0,1.0,NO,,
4,C.19.20,Manufacture of refined petroleum products,C,0.0,1.0,NO,,
2,C.20,Manufacture of chemicals and chemical products,C,0.0,0.0,NO,,
3,C.20.1,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",C,0.0,0.0,NO,,
4,C.20.11,Manufacture of industrial gases,C,0.0,0.0,NO,,
4,C.20.12,Manufacture of dyes and pigments,C,0.0,0.0,NO,,
4,C.20.13,Manufacture of other inorganic basic chemicals,C,0.05,0.5,NO,,
4,C.20.14,Manufacture of other organic basic chemicals,C,0.05,0.5,NO,,
4,C.20.15,Manufacture of fertilisers and nitrogen compounds,C,0.05,0.5,NO,8.945439414764778e-06,0.8413447460685429
4,C.20.16,Manufacture of plastics in primary forms,C,0.15,0.85,NO,0.14,0.86
4,C.20.17,Manufacture of synthetic rubber in primary forms,C,0.0,0.0,NO,,
3,C.20.2,Manufacture of pesticides and other agrochemical products,C,0.0,0.0,NO,,
4,C.20.20,Manufacture of pesticides and other agrochemical products,C,0.0,0.0,NO,,
3,C.20.3,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",C,0.0,0.0,NO,,
4,C.20.30,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",C,0.0,0.0,NO,,
3,C.20.4,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",C,0.0,0.0,NO,,
4,C.20.41,"Manufacture of soap and detergents, cleaning and polishing preparations",C,0.0,0.0,NO,,
4,C.20.42,Manufacture of perfumes and toilet preparations,C,0.0,0.0,NO,,
3,C.20.5,Manufacture of other chemical products,C,0.0,0.0,NO,,
4,C.20.51,Manufacture of explosives,C,0.0,0.0,NO,,
4,C.20.52,Manufacture of glues,C,0.0,0.0,NO,,
4,C.20.53,Manufacture of essential oils,C,0.0,0.0,NO,,
4,C.20.59,Manufacture of other chemical products n.e.c.,C,0.0,0.0,NO,,
3,C.20.6,Manufacture of man-made fibres,C,0.0,0.0,NO,,
4,C.20.60,Manufacture of man-made fibres,C,0.0,0.0,NO,,
2,C.21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,0.0,0.0,NO,,
3,C.21.1,Manufacture of basic pharmaceutical products,C,0.0,0.0,NO,,
4,C.21.10,Manufacture of basic pharmaceutical products,C,0.0,0.0,NO,,
3,C.21.2,Manufacture of pharmaceutical preparations,C,0.0,0.0,NO,,
4,C.21.20,Manufacture of pharmaceutical preparations,C,0.0,0.0,NO,,
2,C.22,Manufacture of rubber and plastic products,C,0.0,0.0,NO,,
3,C.22.1,Manufacture of rubber products,C,0.0,0.0,NO,,
4,C.22.11,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,C,0.0,0.0,NO,,
4,C.22.19,Manufacture of other rubber products,C,0.0,0.0,NO,,
