CTRY,MCA,UNLocode,Country/Port Name,Label using special characters,Nat. Stat. Group,National Code,Port on Island,2024 list: modifications compared to 2023 list,2021 list: modifications compared to 2020 list,2020 list: modifications compared to 2019 list,2019 list: modifications compared to 2018 list,2018 list: modifications compared to 2017 list,2017 list: modifications compared to 2016 list,2015 list: modifications compared to 2014 list,2012 list: modifications compared to 2011 list,2011 list: modifications compared to 2010 list,2010 list: modifications compared to 2009 list,previous changes (partial coverage) and other comments,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
DE,DE09,DERCK,Recke,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEREE,Reepsholt,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEREG,Regensburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERHE,Rheine,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERHL,Rheinbrohl,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERNT,Runthe,Rünthe,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERUB,Rusbend,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERUE,Rudesheim,Rüdesheim,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERUM,Russelsheim,Rüsselsheim,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESAA,Saarlouis,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESAG,Saarburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESAU,Schacht-Audorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESCK,Schermbeck,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DESCN,Saarbrucken,Saarbrücken,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESCW,Schweinfurt,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESDE,"Sande, Friesland",,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESDI,Schalding,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESEF,Schelldorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESEH,Sehestedt/Eider,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESLS,Schleswig,,DE09DE888,,,DE02?,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESLZ,Sulzbach-Laufen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESNR,Schnackenburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESOC,Stollhofen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESPE,Speyer,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESRI,Schweringen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESSL,Hesselte,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESTB,Straubing,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESTD,Strande,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DESUD,Suderstapel,Süderstapel,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETAE,Tangermunde,Tangermünde,DE09DE888,,,,,,,,,,DE03,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETAR,Taben,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETHU,Thune,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETOE,Tonning,Tönning,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETOS,Tossens,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETRH,Trechtingshausen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETRI,Trier,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DETSU,Tiessau,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEUER,Urzig,Ürzig,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEUET,Uetersen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEVAR,Varel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEVEN,Venne,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEVER,Verden,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEVNA,Venhaus,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEVOE,Volklingen,Völklingen,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEVOL,Volkach,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWAC,Westeraccumersiel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWEE,Weener,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWEN,Wenningstedt,,DE09DE888,,X,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEWET,Wetzlar,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE01,DEWEW,Wewelsfleth,,DE88N,,,2024: Change of MCA: Previously DE09,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEWIB,Wiesbaden,,DE09DE888,,,,,,,,,,,2011: Change of MCA: Previously DE09,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWIE,Wiesens,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWIH,Wisch,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWIK,Wiek,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWIM,Wimmer,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWIT,Wittlage,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWLE,Walheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWLM,Walsum,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWNH,Windheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWOB,Wolfsburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWOE,Worth am Rhein,Wörth am Rhein,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWOG,Worringen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEWOR,Worms,,DE09DE888,,,,,,,,,,,2011: Change of MCA: Previously DE09,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWRE,Werne,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEWTA,Worth an der Donau,Wörth an der Donau,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWTG,Wittenberg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWTP,Waltrop,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEWUE,Wurzburg,Würzburg,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEZIN,Zinnowitz,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEZIS,Zingst,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
EL,GR00,GRKAI,Kalamos I.,,GR888,,,,,,,,,,,2011: New entry as non statistical port,,2011: It is a small island that belongs to Ionian Islands .Probably with few commercial activity.,,,,,,,,,,,,,,
EL,GR00,GRKSI,Kastos I.,,GR888,,,,,,,,,,,2011: New entry as non statistical port,,2011: It is a small island that belongs to Ionian Islands .Probably with few commercial activity.,,,,,,,,,,,,,,
HR,HR00,HRFIL,Sv. Filip i Jakov,,HRBNM,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRKAL,Kali,,HRPRE,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRKUK,Kukljica,,HRPRE,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRMIZ,Mali Iz,,HRPRE,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRPAS,Pasman,,HRBNM,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRSPL,Splitska,,HRSUP,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRSUT,Sutivan,,HRSUP,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
HR,HR00,HRVIZ,Veli Iz,,HRPRE,,,,,,,,,2015: No traffic for last years and if any in the future only very minor,,,,,,,,,,,,,,,,,,
LV,LV00,LVBMT,"Baltmarine Terminal, Riga",,LVRIX,,,,,,,2018: Moved from list 1,2017: New entry as non-statistical port,,,,,Is terminal in the territory of the port of Rīga (LVRIX),,,,,,,,,,,,,,
NL,NL00,NLAAM,Aalsmeer,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLAER,Almere,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLAIJ,Andijk,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLALK,Alkmaar,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLALM,Almelo,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLAME,Amersfoort,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLAMR,Amerongen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLANP,Anna Paulowna,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLAPN,Alphen aan den Rijn,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLAPP,Appingedam,,NL888,3.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated) - 2000: Ex NL004,5319N 00651E,6.85,53.31666667,,,,,,,,,,,
NL,NL00,NLARC,Arcen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLARI,Aarle Rixtel,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBEM,Bemmel,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBFD,Belfeld,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBNN,Beuningen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBOG,Bodegraven,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLBON,Born,,NL888,897.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated) - 2000: Ex NL102,5101N 00548E,5.807893753,51.03120041,,,,,,,,,,,
NL,NL00,NLBRD,Breda,,NL888,758.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated),5135N 00446E,4.781312288,51.58513624,,,,,,,,,,,
NL,NL00,NLBRI,Brielle,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBRM,Brummen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBRO,Brouwershaven,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLBRR,Barendrecht,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBSE,Bruinisse,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBSK,Boskoop,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBST,Best,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLBUD,Budel,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLBUN,Bunschoten,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLCOE,Coevorden,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLCUB,Culemborg,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLDEL,Delden,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLDFT,Delft,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLDOE,Doesburg,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLDOI,Doetinchem,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLDON,Dongen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLDRO,Dronten,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLECD,Echteld,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLEDM,Edam,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLEIN,Eindhoven,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLELB,Elburg,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLENK,Enkhuizen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLENS,Enschede,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLFAR,Farmsum,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLGDM,Geldermalsen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLGET,Gendt,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLGOE,Goes,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLGOO,Goor,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLGOU,Gouda,,NL888,513.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated),5201N 00442E,4.7,52.01666667,,,,,,,,,,,
NL,NL00,NLHAA,Haarlem,,NL888,392.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated),5223N 00439E,4.638940177,52.37842129,,,,,,,,,,,
NL,NL00,NLHAE,Haelen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHBG,Hardenberg,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHDL,Hedel,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHEE,Heel,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHEJ,Heijen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHIL,Hillegom,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHLM,Helmond,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLHLO,Heiloo,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHMS,Heemstede,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHOU,Houten,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHOV,Hoogeveen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHRD,Harderwijk,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHRN,Hoorn,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHRV,Heerenveen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHRW,Heerewaarden,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHSL,Hellevoetsluis,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLHTM,Hattem,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLHTR,Heteren,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLHUM,Heumen,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLHVS,Hilversum,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLKSL,Kessel,,NL888,929.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated) - 2004: ex NL032,5148N 00523E,6.05329895,51.29154205,,,,,,,,,,,
NL,NL00,NLKST,Kesteren,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLLAV,Loenen aan de Vecht,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLLAW,Lage Weide,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLLDD,Leiderdorp,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLLEY,Lelystad,,NL888,995.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated) - 2004: ex NL034,5230N 00526E,5.474966132,52.51108529,,,,,,,,,,,
NL,NL00,NLLID,Leiden,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLLIE,Lienden,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLLIT,Lith,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLLRD,Leerdam,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLMAR,Markelo,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLMAU,Maurik,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLMLR,Millingen aan de Rijn,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLMUD,Muiden,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,,,
NL,NL00,NLNAW,Naaldwijk,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLNDB,Nederhorst den Berg,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLNIE,Nieuwerkerk aan den IJssel,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLNKK,Nijkerk,,NL888,267.0,,,,,,,,2015: Re-introduced as non-statistical port,,2011: Deleted; No maritime traffic,,UNECE list to be update (status code to be updated) - 2004: ex NL083,5213N 00528E,5.46904138,52.25726272,,,,,,,,,,,
NL,NL00,NLNWG,Nieuwegein,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLOBL,Oud-Beijerland,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLOGE,Oegstgeest,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLOIH,Oirschot,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLPUM,Purmerend,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
NL,NL00,NLQCU,Elst,,NL888,,,,,,,,,2015: New entry as non-statistical port,,,,UNECE list to be update (status code to be updated),,,,,,,,,,,,,,
