"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Notes on World History and Maritime History","https://scispace.com/paper/notes-on-world-history-and-maritime-history-n8tmg29b8o","2015","Journal Article","","Michael Pearson","10.12773/ARWH.2015.3.1.137","https://scispace.com/pdf/notes-on-world-history-and-maritime-history-n8tmg29b8o.pdf","The modern notion of world history“ is a rel” atively new, and still largely misunderstood, concept. Yet it is very much on the scholar-ly agenda today. Perhaps confusingly, istory does not aim world hto deal with everywhere on our globe. Nor is it the history ofall all of the world, just as world music is not the music of the whole world. Political economists, especially those associated with Im-manuel Wallerstein’s concept of worldsystems, have for long been -explicitly writing “world history. Over forty” years ago Walle rstein introduced the notion of the Modern World-System, which did not incorporate the whole globe until late in the nineteenth century.","Steinberg's seminal work, he of course also being a geographer. Peters later wrote an article with William Hasty which picks up many of the same themes, but with specific reference to the ship as a potentially fruitful object of study for geographers. REVIEW ARTICLE | 141:
 18 This reminds us of Marcus Rediker's many (sometimes inflammatory) analyses of ships in the Atlantic, to which could be added several innovative works by Clare Anderson on the Indian Ocean, and my own preliminary study for an earlier period. by scholars whose work is included in this collection. The already cited article by Rila Mukherjee ends with a brief discussion of world history and the Indian Ocean. She is content to problematize the matter rather than issue firm directives. ""Is the ocean a theater for world history, or merely a stage for a regional history?"" 20 Directly relevant to my concerns is the important collection edited by Maria Fusaro and Amélia Polónia. Overviews by the two editors open and close the volume, with several valuable case studies making up the middle. The chapters by the two editors in Maritime History as Global History contain copious bibliography relating to all the oceans, and also an interesting analysis of the areas on which maritime historians have recently been working. The editors are commendably modest and problematizing in their comments, yet the over arching theme seems clearly to be, as Polónia puts it, that ""we believe that maritime history in its broadest sense is global in the sense of a 'total history.'"" Several other themes stand out, including the important point that maritime history must stray beyond disciplinary boundaries to include, for example, climate change, oceanography, meteorology, and archaeology. Perhaps most importantly, Fusaro sees as absolutely fundamental ""the issue of how to work towards the creation of truly maritime global histories."" 21 This is the quest, to be sure a complex and hazardous one, on which we have embarked. Finally, I would like to recommend Edward E. Alpers recent text, specifically an oceanic history in a world history framework. He does extremely well is writing about the Indian Ocean as both an enclosed system or network or ""world,"" and at the same time part of a wider, global, history. PROBLEMS AND OPPORTUNITIES:
 In a modest way I hope I can advance the discussion by suggesting some hazards to be avoided as we try to connect world and maritime history. My intention in this short piece is to say a little about the historiography of several different oceans, my aim being to show that some oceans are much more susceptible to a world history approach than are others. I will make a series of observations, most of them obvious enough."
"The Process of Oral Academic Discourse Socialization and Workplace Enculturation of International Graduate Students of Business.","https://scispace.com/paper/the-process-of-oral-academic-discourse-socialization-and-10qfqkknce","2019","","","Denise Carpenter Mussman","","https://scispace.com/pdf/the-process-of-oral-academic-discourse-socialization-and-10qfqkknce.pdf","This study addresses the process of oral academic socialization that learners of a second language and culture undergo to succeed in disciplinary graduate courses. The participants were students from Mainland China and Taiwan pursuing an International Master of Business Administration (IMBA) degree at the University of Missouri-St. Louis (UMSL). Guided by social constructivist and language socialization theories, this ethnographic case study investigated factors that facilitated oral academic discourse socialization of speakers of Chinese. A group of eight IMBA Chinese and Taiwanese students studied their first academic year in their home country before transferring to study abroad in the U.S. to complete their graduate degree. After the beginning of their second semester of studies in the U.S., they shared their experience of adapting to oral academic discourse in the classroom and workplace over a period of eight months. The participants reflected on sociocultural differences in education, challenges they encountered, and coping strategies in their disciplinary studies through a second language and culture. Following the academic coursework, five of the same participants began an internship in St. Louis, of which they shared their challenges and strategies working in a second language and culture. They also reflected on how these experiences compared to their academic classes. Data were derived from focus groups, individual interviews, reflective journals, and field notes from class observations. Drawing on data analysis rooted in grounded theory, findings from transcripts and notes were triangulated. Open and axial coding were used to identify features and themes of the socialization process in academic and professional settings.","Keywords: oral academic discourse socialization, social constructivist theory, language socialization theory"
"Examining the Cointegration Relationship Between the Container Trade in the Mediterranean and the Level of Labor Force Participation: A Panel Data Study","https://scispace.com/paper/examining-the-cointegration-relationship-between-the-1cc7k9iu","2022","Journal Article","Journal of ETA Maritime Science","Erdal Arli
Mehmet Sıtkı Saygili
Yasemin Nemlioğlu Koca","10.4274/jems.2022.08831","https://scispace.com/pdf/examining-the-cointegration-relationship-between-the-1cc7k9iu.pdf","","Keywords: Maritime transportation, Container trade, Labor force participation, Cointegration"
"The ocean. conceptual bases of development strategy for marine sciences and innovations in ukraine","https://scispace.com/paper/the-ocean-conceptual-bases-of-development-strategy-for-3o8qdbqetd","2020","Journal Article","","Volodymyr O. Yemelianov","10.15407/VISN2020.10.082","https://scispace.com/pdf/the-ocean-conceptual-bases-of-development-strategy-for-3o8qdbqetd.pdf","The rapid development of marine sciences and innovations in the world leads to the increasing use of their fundamental and applied results, including sea-related technologies, in virtually all spheres of human existence. In the public policy of developed maritime countries, researches and developments aimed at better understanding the role of the world ocean and the possibilities of its use to address socio-economic and security challenges have long been among the highest priorities. Analyzing the basic problems of organization and functioning of domestic maritime scientific and innovative activities, the author notes that further delay in developing a strategy for such activities may not only lead to the final loss of maritime status by our country, but also complicate prospects for further socio-economic development and weaken the system of national security. The article proposes the conceptual foundations of the strategy for the development of marine scientific and innovative activities in Ukraine.","освоєння. У соціально-економічному напрямі морських наук установи НАН України в минулі роки також виконали низку важливих досліджень і розробок, зокрема з теоретико-методологічних аспектів управління розвитком морської економіки України в контексті перспектив відродження її як морської держави."
"Anthology the Study of Foreign Languages in Institutions Higher Education","https://scispace.com/paper/anthology-the-study-of-foreign-languages-in-institutions-4byaail0kj","2020","Journal Article","Systematic Reviews in Pharmacy","Yuliia Korneiko
Anna Ieliseienko
Yurii Bets
Liudmyla Turlak
Svitlana Chyzh
Liudmyla Usyk","10.31838/SRP.2020.8.69","https://scispace.com/pdf/anthology-the-study-of-foreign-languages-in-institutions-4byaail0kj.pdf","The article investigates that the historical and pedagogical aspect of the study of foreign languages in higher education institutions of the maritime profile in the 70s of the XX - early XXI century was not the subject of a separate analysis in pedagogical science. It was found that the insufficient level of elaboration of this issue necessitated the clarification of the conceptual and categorical apparatus. It is concluded that most of the terms related to the trends of learning foreign languages in maritime higher education institutions have been scientifically substantiated by both Ukrainian and foreign scholars, but the historical course of events has been accompanied by constant updating of definitions of basic concepts. Based on the analysis of scientific works, the training of future specialists in the maritime industry is interpreted as a specially organized process of forming the readiness of future specialists in the maritime industry to perform production tasks for fleet operation, vessel traffic management and navigation safety.
The study of a foreign language in higher education institutions of the maritime profile is a process of acquiring competencies during purposeful educational-cognitive and foreign-language communicative activity, which determines the effective conduct of professional activity. A systematic analysis of scientific literature, historical sources showed that the development of foreign language training of future specialists in the maritime sector was influenced by a number of factors: socio - economic (focus on labor market needs, integration into the international space, scientific and technological progress); educational (updating legal documents in the field of education, standardization of the content of training, development of methods of forming professionally oriented speech); branch (modernization of the equipment of sea vessels, expansion of production functions of experts of sea branch, internationalization of structure of crew of vessels). As a result of elaboration of historical and pedagogical investigations it was revealed that a number of studies substantiate the periods (stages) of formation, functioning and development of maritime education in Ukraine.","substantiates the peculiarities of training naval specialists in Ukraine (last quarter of the 18th -beginning of the 20th century) . S. Sokolyuk proposed an author's classification, which covers the time limits outlined in our study: MATERIALS AND METHODS: -And the period (early 70's of the twentieth century.) -The end of the ""Cold War"" (1991), marked by certain actions of naval forces against naval terrorists and the naval presence of leading countries in the ""problem"" areas; -II period (1991 -September 2001) -reduction of the number of navies of the leading countries in the World Ocean, creation and involvement in the fight against terrorism at sea of special operations forces; -The third period (from October 2001 to 2008) was the transition to the use of naval forces in the form of naval anti-terrorist operations by coalition (multinational) forces. . In the work of V. Bezlyudna the author's periodization of tendencies of development of professional training of teachers of foreign languages in higher educational establishments is developed. -research ; III period -constructive-reformation ; IV period -European integration (2005-2016)) . Periodization -""logical demarcation of the studied period in accordance with the qualitative characteristics of its relatively independent individual stages."" The works emphasize that ""such a characteristic should reflect both the general patterns of development of social life and specific, as well as essential components of the main methods and forms of genesis of the problem."" Historical and pedagogical research is devoted to the development of pedagogical thought, vocational education, maritime industry, training of naval specialists, foreign language training in educational institutions operating in Ukraine at different times. Despite a wide range of scientific papers on the development and functioning of domestic maritime education, current research focused on retrospect and identifying trends in foreign languages in higher education in maritime education. A. Lyashkevych substantiated the periodization of the formation and development of naval education in Ukraine from the beginning of the seventeenth century to the 50-90s of the twentieth century. The scientist interprets the development of maritime education in the South of Ukraine as a socio-historical process that took place under the influence of sociocultural and political factors. The author singles out the following periods in the formation and development of maritime education in the south of Ukraine from the 30s of the XIX to the beginning of the XXI century: 1) natural-founding (1830s -the second half of the 1850s) -the point of origin of the centers of educational and professional environment of the marine world in the absence of a single program of its formation; 2) the first reformist (second half of the 1850s -early 1870s) -a change in the content of the activities of maritime institutions, caused by the loss of influence in the Black Sea basin (the consequences of the Crimean War); 3) the second reform (early 1870's -early 1900's)building a system of maritime education on the basis of a new instructional and legal framework; 4) legislative (early 1900's -1920's) -an attempt to form the legal framework of maritime education as a complexstructured part of professional (with a pause of 1917-1920); 5) search and unification (1920-1991) -search for a new organizational and pedagogical basis of maritime education (due to the abandonment of the experience of the past) with further standardization of the training system for the merchant fleet (three"
"Ship demolition activity: A monetary flow process approach","https://scispace.com/paper/ship-demolition-activity-a-monetary-flow-process-approach-1b2fnjhlfh","2016","Journal Article","Pomorstvo: Scientific Journal of Maritime Research","Thanasis Karlis
Dionysios Polemis","10.31217/P.30.2.5","https://scispace.com/pdf/ship-demolition-activity-a-monetary-flow-process-approach-1b2fnjhlfh.pdf","The demolition market assists in balancing the supply and demand in the shipping industry and from that perspective is a major driver of market equilibrium and the level of freight rates. Even so, literature related to ship demolition, focuses mainly on the environmental and regulatory aspects of the topic. Literature related to the economic analysis of the industry and the factors affecting demolition activity is rather limited and sporadic. From this perspective the current paper is helpful to further build up insight of the shipbreaking industry. The decision to sell a ship for scrap is driven by a number of factors with the most important being the state of the market cycle. The offered scrap price for the ship will also affect the decision of the shipowner. In this paper we support the view that ship scrap prices are affected by the currency exchange rates at the main demolition countries. We apply regression to evaluate our hypothesis. The regression results indicate a strong relation between ship scrap price and currency exchange rates of the main demolition countries albeit with some differentiations between vessel sizes.","Title: SCIENTIFIC JOURNAL OF MARITIME RESEARCH Authors: Thanasis Karlis,Dionysios Polemis"
"The Ends of the Indian Ocean: Tracing Coastlines in the Tanzanian “Hinterland”","https://scispace.com/paper/the-ends-of-the-indian-ocean-tracing-coastlines-in-the-160xot9bf0","2019","Journal Article","History in Africa","Julia Verne","10.1017/HIA.2019.11","https://scispace.com/pdf/the-ends-of-the-indian-ocean-tracing-coastlines-in-the-160xot9bf0.pdf","In recent years, several attempts to revitalize Area Studies have concentrated on oceans as the unifying force to create regions. In this respect, the Indian Ocean has become a prime example to show how economic as well as cultural flows across the sea have contributed to close connections between its shores. However, by doing so, they not only seem to create a certain, rather homogeneous, Indian Ocean space, they often also lead to a conceptual separation between “coast” and “hinterland,” similar to earlier distinctions between “African/Arab” or “East/Central Africa.” In this contribution, so-called “Arab” traders who settled along trade routes connecting the East African coast to its hinterland will serve as an empirical ground to explore and challenge these boundaries. Tracing maritime imaginaries and related materialities in the Tanzanian interior, it will reflect on the ends of the Indian Ocean and the nature of such maritime conceptualizations of space more generally. By taking the relational thinking that lies at the ground of maritimity inland, it wishes to encourage a re-conceptualization of areas that not only replaces a terrestrial spatial entity with a maritime one, but that genuinely breaks with such “container-thinking” and, instead, foregrounds the meandering, fluid character of regions and their complex and highly dynamic entanglements.","in again by the backdoor. Lewis and Wigen, ""A Maritime Response,"" 161. 8 Alexis Wick, ""History, Geography, and the Sea,"" International Journal of Middle East Studies 48 (2016), 743-766, 744. Introduction: Revitalizing Area Studies through Maritime Regions 1:
 9 Earlier attempts to think of regions in relational terms included the work of Ratzel on the diffusion of cultural traits across the Indian Ocean, e.g. Friedrich Ratzel, Die afrikanischen Bögen, ihre Verbreitung und Verwandtschaften, eine anthropogeographische Studie (Leipzig: Hirzel, 1891); Friedrich Ratzel, ""Geschichte, Völkerkunde und historische Perspektive,"" Historische Zeitschrift 93 (1904), 1-46. See also: Fritz Graebner, Methode der Ethnologie (Heidelberg: Carl Winter, 1911) for the way in which these relational spatial constructs were taken up by anthropologists in the so-called Kulturkreislehre . For a discussion on how to embed these early works into contemporary discussion about relationality, mobility and space see: Julia Verne, ""The Neglected 'Gift' of Ratzel for/from the Indian Ocean: Thoughts on Mobilities, Materialities and Relational Spaces,"" Geographica Helvetica 72 (2017), 85-92. In this article, I therefore wish to take up the debate on the merits and limits of maritime regions by teasing out the ends of the Indian Ocean.  Using the scholarly debate about where to situate ""the Swahili"" as an empirical anchor, I will begin by revisiting the rise of Indian Ocean Studies. This will be followed by a discussion of several approaches to define the confines of the Indian Ocean, such as Pearson's concept of littoral societies  and recent reflections about maritimity.  Focusing in particular, on the effects of a conceptualization of the Indian Ocean for the separation between ""coast"" and ""hinterland,"" I will finally present parts of my own fieldwork among so-called Arab traders along the Great Lakes.  Tracing maritime imaginaries and material connections in the Tanzanian interior, after all, not only illustrates the fluid and meandering ends of the Indian Ocean, but will also allow for critical reflections about maritime conceptualizations of space more generally. Finally, by taking this relational thinking inland, it lays the ground for a re-conceptualization of areas that not only replaces a terrestrial spatial entity with a maritime one, but that genuinely challenges such continental ""container-thinking"" and the regional divisions within them."
"Ermenautica: A Way of Life for Another Kind of Republic? Some personal remarks","https://scispace.com/paper/ermenautica-a-way-of-life-for-another-kind-of-republic-some-12uxzqvk","2023","Journal Article","Archivio antropologico mediterraneo","Tarek Elhaik","10.4000/aam.7160","https://scispace.com/pdf/ermenautica-a-way-of-life-for-another-kind-of-republic-some-12uxzqvk.pdf","The article is a meditation on Ermenautica, a collective of anthropologists, navigators, activists, cultural mediators, and marine lovers based alongside the Tyrrhenian Sea in the Mediterranean. A neologism recombining the terms “hermeneutics” and “nautical”, Ermenautica is conceptualized both as a venue and practice of freedom deeply attuned to the 'experimental turn' in contemporary anthropology. The author recounts a recent sailing trip with the collective across the Tuscan archipelago and presents their way of being together, their politics, as a floating republic – The Republic of Ermenautica – peopled by Ermenauts. ","Keywords: maritime imagination, fieldwork as a way of life, experimental anthropology, sailing, boats immaginari marittimi, ricerca sul campo come modo di vita, antropologia sperimentale, vela, barche"
"Maritime Heritage and the Belt and Road Initiative: A Historiographical Perspective on Malaysia's Journey as a Maritime Nation","https://scispace.com/paper/maritime-heritage-and-the-belt-and-road-initiative-a-2p2f0v27bw","2023","Journal Article","Sejarah","Ismail Ali
Singgih Tri Sulistiyono
M. Hum","10.22452/sejarah.vol32no2.12","https://scispace.compdf/maritime-heritage-and-the-belt-and-road-initiative-a-2p2f0v27bw.pdf","The seas and oceans have traditionally been a source of inspiration in the search for truth, and has gone on to successfully negate the human worldview that associated it with various elements of mythos and superstition. The seas and oceans also have their own advantages in that they have strengthened the relationship between countries and helped form a united spirit, mutual understanding, unity, and generate wealth. It is an invaluable, irreplaceable, and unmodifiable treasure. In the traditional narratives of the Malay World, the close tie between ""sea-folk"" and seas such as the South China Sea, the Sulu Sea, the Sulawesi Sea, the Flores Sea, the Java Sea, the Banda Sea, and so on which are all found within in the Indian Ocean and the Pacific Ocean is undeniable. In fact, it is no exaggeration to say that the changes and developments that exist in the Southeast Asian region today, i.e. from bearing the characteristics of traditional governments to becoming modern nations are anchored to the seas and oceans, and the role played by seafaring tribesmen who had the seas run in their blood. However, nowadays it seems that these services and sacrifices for thousands of years seem to have remained only in the annals of history and not been paid much heed to. The emergence of the Belt and Road Initiative (BRI) doctrine introduced by China in 2013 appears to have given new hope to the seas and oceans to be elevated once again and used as an agenda for development by various countries in the region. Hence, this paper aims to discuss several terms, concepts and scopes in marine discipline; the importance of marine history teaching in the region from a histiographical perspective; the extent of how far the Belt and Road Initiative (BRI) doctrine has been given serious attention by Malaysia towards becoming a maritime state; the opportunities and obstacles challenges; and some prerequisites to be taken into account in making this mission and vision for Malaysia a reality. ","Southeast Asia at a Glance From an academic point of view, the interest in examining and writing on marine matters among scholars from various academic disciplines began to manifest with the realisation that there was an imbalance in proportion to land-oriented research and writing. Some Maritime Terms, Concepts and Scopes:
 Furthermore, there was a gap in academic resources on maritime knowledge and the role and contribution of everything maritime in the formation of the world's civilisations. Some Maritime Terms, Concepts and Scopes:
 This gap was somewhat filled when Alfred Thayer Mahan (1890) posited his Theory of Sea Power and Sea Naval through his book entitled The Influence of Sea Power Upon History 1660-1783. Discussions regarding the scope of maritime history will not be complete without discussing its resources. Some Maritime Terms, Concepts and Scopes:
 It is acknowledged that primary sources in the form of writings kept among human sailors relating to their maritime history are difficult to find due to the culture of writing that had not yet spread among human sailors, and depended more on archeological sources, cave paintings, stories passed down orally, and the writings of foreign seamen, sailors, and traders. Some Maritime Terms, Concepts and Scopes:
 According to A.B. Lapian (1979): ""For every historical (maritime) study, the question of source is a basic problem. In the previous section, several works about the Sulawesi Sea area were mentioned that can act as a primary as well as a secondary source. Some Maritime Terms, Concepts and Scopes:
 It is a fact that this source is mostly foreign, because-as is the case with many tribes in southeast Asia-the tradition of writing among the local population had not been ingrained in their culture, so written sources of past events were scarce."" Some Maritime Terms, Concepts and Scopes:
 ch of the maritime historiography in the archipelago relies heavily on the research and writing of foreign historians in the form of books, monographs, encyclopedias, and journals including the sponsorship of various world-class conferences. Some Maritime Terms, Concepts and Scopes:
 Today, there are several world-leading bodies or institutions active in publishing many academic works related to maritime aspects such as the International Journal of Maritime History (IJMH), the National Maritime Historical Society, the Oxford Encyclopedia of Maritime History and so on. Some Maritime Terms, Concepts and Scopes:
 In the field of publication, various academic papers have been published on matters of world maritime history."
"Escalas do meio náutico e a mediação territorial no Brasil: reflexões sobre o turismo em marinas Angrenses","https://scispace.com/paper/escalas-do-meio-nautico-e-a-mediacao-territorial-no-brasil-2iynyd57qa","2015","Journal Article","","Daniel Hauer Queiroz Telles","10.5007/2177-5230.2015V30N59P67","https://scispace.com/pdf/escalas-do-meio-nautico-e-a-mediacao-territorial-no-brasil-2iynyd57qa.pdf","O subsistema de navegacao voltado ao lazer, recreio e turismo manifesta-se territorialmente sob dois ramos de distinta apreensao no territorio: os cruzeiros maritimos e as atividades em torno de portos nauticos. Estes ultimos sao tratados metodologicamente sob diferentes escalas pertinentes a sua abordagem. Acompanha essa perspectiva a propria concepcao multidimensional do espaco e integradora de territorio, em que sao consideradas as facetas produtivas, culturais e economicas do que se propoe como meio nautico. Este, por sua vez, e carregado de informacoes, as quais conduzem a sua compreensao predominantemente sectaria, a ponto de influir diretamente nas politicas publicas voltadas a materia. No intuito de apreender a nautica como conjunto de acoes relevantes aos territorios urbanos e municipais em que se manifestam, este trabalho discute aspectos e tratamentos dados ao meio nautico, tendo como empiria representativa da realidade brasileira o municipio de Angra dos Reis/RJ. O carater territorial e a complexidade tecnica se revelam inerentes ao meio nautico, por onde possam ser revisitadas propostas de analise e regulacao.","meio equivalente uma abertura de análise. Ao enfocá-las dessa maneira, tornou-se possível, por fim, estabelecer importantes verificações referentes ao desenvolvimento que se pode relacionar ao assunto. Algumas abordagens sobre a náutica na literatura:
 As propostas de abordagem sobre a náutica não são incipientes no contexto internacional, sobretudo de países europeus e norte-americanos. Apesar da ocorrência de enfoques pelas mais diversas áreas de conhecimento (biologia, química, oceanografia), algumas contribuições relatam experiências úteis à perspectiva socioespacial, em que se destacam algumas abordagens, a seguir.  ), e relacionados com a formação de territorialidades contemporâneas afirmadas em uma nova relação entre homem e mar. Atuam como fatores de afirmação de identidades que afeta, inclusive, populações não costeiras. Tais eventos acabam por exercer uma função integradora das coletividades locais e refletem a ""identidade construída a partir de uma relação afetiva com o meio marítimo"" (p. 332). TELLES, D.H.Q. Escalas do meio náutico e a medição territorial no Brasil:... TELLES, D.H.Q. Escalas do meio náutico e a medição territorial no Brasil:... TELLES, D.H.Q. Escalas do meio náutico e a medição territorial no Brasil:... TELLES, D.H.Q. Escalas do meio náutico e a medição territorial no Brasil:...  dirige abordagens metodológicas de viés econômico pertinentes ao turismo náutico no contexto europeu. Propõe sua sistematização delimitando as atividades principais, secundárias e adicionais relacionadas ao que denomina de indústria do turismo náutico. E. Sonnic (2010), diferentemente, busca atrelar ótica política e cultural apresentando o nautismo como territorialidade que compreende os diferentes espaços vividos dos praticantes e os territórios administrativos. Partiu dessa concepção para analisar as dinâmicas resultantes da prática náutica, que se manifestam tanto em espacialidades marítimas quanto terrestres. A crescente demanda por estes serviços e espaços pode ser atribuída a: aspectos náuticos e estéticos; proximidade de residências principais, secundárias ou de familiares; qualidade das vias de acesso; e, por último, o renome do lugar ou destino . O autor propõe as bacias e os raios de navegação como zonas que expressam, ao mesmo tempo, convergências e conflitos entre praticantes da náutica e outras territorialidades coexistentes nas territorialidades de ação em terra e mar. Com isto conclui que inexiste uma normatização que atenda à territorialidade dos navegadores de lazer e turismo na França."
"The potential of Vizhinjam Port as a regional hub: a network analysis : a feasibility analysis from a network perspective","https://scispace.com/paper/the-potential-of-vizhinjam-port-as-a-regional-hub-a-network-3545bq8jmn","2017","","","Pratichi Rajan Mallick","","https://scispace.com/pdf/the-potential-of-vizhinjam-port-as-a-regional-hub-a-network-3545bq8jmn.pdf","............................................................................................................................ iv TABLE OF CONTENTS ........................................................................................................ v LIST OF FIGURES .............................................................................................................. viii LIST OF TABLES .................................................................................................................. ix LIST OF ABBREVIATION ..................................................................................................... x Chapter One Introduction ................................................................................................. 1 1.1 Background..................................................................................................................................... 1 1.2 Problem Identification ................................................................................................................... 2 1.3 Research Objective ....................................................................................................................... 3 1.4 Research Methodology ................................................................................................................. 4 1.5 Dissertation Structure ................................................................................................................... 4 Chapter Two Ports as cornerstone of economic growth ......................................... 6 2.1 Historical Background ................................................................................................................... 6 2.2 Containerization ............................................................................................................................. 7 2.3 Ports ................................................................................................................................................ 8 2.4 Evolution of Container Ports ........................................................................................................ 8 2.5 Correlation of port and economy ............................................................................................... 11 2.6 Introduction to maritime Networks ............................................................................................ 12 2.7 Development of Indian port system .......................................................................................... 13 2.8 Current performance of Indian Ports ........................................................................................ 16 2.9 Indian Infrastructure policy ......................................................................................................... 18 Chapter Three The Asian Port Network ...................................................................... 21 3.1 Vizhinjam international seaport limited Project ....................................................................... 21 3.2 Civil engineering features ........................................................................................................... 21 3.3 Adani Ports and Special Economic Zones Limited (APSEZ) ................................................ 22 3.4 Benchmarking and Analysis ....................................................................................................... 25","to these changes in the dynamic maritime ecosystem have been at the heart of port development. Containerization: The shipping industry has been transformed by the expansion of trade, integration of different modes of transport and technological advancement. Containerization, for one has been herald Containerization:
 as the lynchpin of globalization. But in the grand scheme of things, the adaption of containers and the assimilation of intermodal transport infrastructure in the years after Malcom Mclean envisioned this pioneering concept opened the true potential of containers. Add to this the production of components and goods across the world, especially in the developing economics as pointed out by Gereffi led to the establishment of global supply chains(GSCs) . Transportation in a global supply chain put shipping in the forefront of the global economic system. It was a vector for growth in production and distribution, facilitating a shift from a push to pull logistics . Acting as a bridge between different geographical and economical regions the maritime sector became the proponent of growth and economic change . The transport revolution subsequently changed the roles of seaports (hereafter referred as ports) from an interface between sea and land to an integrated element of the global supply chain as a consequence of intermodalism and logistic integration . The evolution of containers brought about not only sea-based changes like ship design, liner routes along with economic changes but also significantly affected port infrastructure and operational practises. This phase of transformation of the maritime sector witnessed a significant increase in the research works particularly in operation, planning, governance and most recently sustainability in both shipping and ports sector . Containerization:
 It seemed that the tendency for ship operators to develop maritime logistics and supply chains during the 1990s had raised the popularity of general transport and logistics journals, especially the logistical ones . Container shipping is closely linked to the port network and vice-versa and play a crucial role in port development owing to the disintegration of production and cross border integration of world trade in the last few decades. Out of the 202 authors who published container shipping papers in 1967-2012, only 28 did not come from institutions based in East Asia, Europe and North Americaamong them four from Africa, seven from the Middle East, 14 from Oceania and three from South America . Containerization:
 This highlights lack of container shipping research by Indian institutes even though it's one of the largest economy boasting a more than 7,000 km coastline ."
"The state-of-play in maritime economics and logistics research (2017–2023)","https://scispace.com/paper/the-state-of-play-in-maritime-economics-and-logistics-58sh8blp05","2023","Journal Article","Maritime economics and logistics","Hercules Haralambıdes","10.1057/s41278-023-00265-x","https://scispace.compdf/the-state-of-play-in-maritime-economics-and-logistics-58sh8blp05.pdf","","so, particularly when it comes to the academic advancement of junior staff. Introduction: Below, I have stayed away from this type of output (with one or two exceptions), discussing only our more rigorous type of research, published in top peer-review journals. Introduction:
 The word 'rigorous' may deserve some more qualification in an editorial such as this. We, economists, like many other professionals, are 'builders' and 'tailors'. Introduction:
 To build our houses, to sew our suits, we need tools and, for us, such tools, 'trade tools' if you like, are economic analysis, mathematical economics, statistics, econometrics, and operations research. Introduction:
 This is the type of research that follows, again in an attempt to give our readers tips, advice, and leads that may or may not help them, or interest them, in doing the things that they would like to do going forward. The birth of Maritime Economics & Logistics (MEL):
 Twenty-five years ago, in a MEL editorial, I coined the term maritime economics and logistics (MEL) as a distinct and well-defined branch of both applied economics and international business, now researched and taught in hundreds of universities around the world. The concept was simple. The birth of Maritime Economics & Logistics (MEL):
 In those days, the treatment of the maritime sector was fragmented. Colleagues were talking and writing about ships, others about ports, or distribution, without, however, a full understanding of the importance of the door-to-door global supply chain, facilitated, one might add, by the container revolution. The birth of Maritime Economics & Logistics (MEL):
 The business world of transport and distribution was however integrating: Carriers were investing in door-to-door logistics, rather than ships, and logistics companies were 'buying' shipping capacity from carriers to also expand in global logistics and become Non-Vessel-Owning-Common-Carriers (NVOCC) (Fig. ). The birth of Maritime Economics & Logistics (MEL):
 As a consequence, our 'maritime' discipline had to change too. Simply, it was no longer possible to talk about shipping without a good understanding of port and distribution operations and economics, and vice versa. The birth of Maritime Economics & Logistics (MEL):
 Thus, MEL was born as an academic concept consisting of three tightly knit areas: i) ocean transportation (shipping); ii) ports and terminals; and iii) global logistics. The birth of Maritime Economics & Logistics (MEL):
 Thus, the 'MEL Approach' The state-of-play in maritime economics and logistics research… departed from former modal and sectoral research, looking at international ocean transportation, ports and terminal management as important components of global (maritime) supply chains whose optimisation aimed at trade efficiency and consumer welfare. The birth of Maritime Economics & Logistics (MEL):
 Works  in the references list, bundled together encapsulate the 'MEL Philosophy'. The birth of Maritime Economics & Logistics (MEL):
 The first item, Haralambides , my 'gigantism in container shipping' work, has met with tremendous success, amounting to 10 thousand downloads per year (something quite exceptional for a small academic discipline such as maritime economics)."
