query_id,sector_slug,sector_label,axis_target,axis_group,axis_code,query_family,provider,query_text,raw_record_count,normalized_record_count,unique_source_ids,coverage_record_count,has_raw_payload_envelope,raw_payload_sha256,raw_payload_captured_at,protocol_binding
Q_PORT_ACTIVITIES_COMP_001,port_activities,Port Activities,T,MARITIME,T,competence_demand,scopus,port worker workforce skills competences training professional development,0,0,0,0,true,3fb2119ceeb7b770b296519224d8d8f190d9919b40072af289a03de8ce705d69,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_COMP_001,port_activities,Port Activities,T,MARITIME,T,competence_demand,wos,port worker workforce skills competences training professional development,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_COMP_002,port_activities,Port Activities,T,MARITIME,T,competence_demand,crossref,port operations education learning outcomes curriculum qualification,150,0,0,0,true,1a6a05c1a263f72a43f5f119ca05b2c5acb1202b59ef2efc8ce315e53cb559a0,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_COMP_002,port_activities,Port Activities,T,MARITIME,T,competence_demand,openalex,port operations education learning outcomes curriculum qualification,150,150,135,150,false,,,bound
Q_PORT_ACTIVITIES_COMP_002,port_activities,Port Activities,T,MARITIME,T,competence_demand,scopus,port operations education learning outcomes curriculum qualification,0,0,0,0,true,4fc2befedc2dd5f704f9094c713af5efebfc46be4c7cfc1996339dd4c93d417b,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_COMP_002,port_activities,Port Activities,T,MARITIME,T,competence_demand,wos,port operations education learning outcomes curriculum qualification,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_CORE_001,port_activities,Port Activities,T,MARITIME,T,core_sector,crossref,port governance maritime logistics sustainability,150,0,0,0,true,3601a91b1057986fe59bc154f22292e63c541d05481b1e4597a37886b08da6c1,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_CORE_001,port_activities,Port Activities,T,MARITIME,T,core_sector,openalex,port governance maritime logistics sustainability,150,150,147,150,false,,,bound
Q_PORT_ACTIVITIES_CORE_001,port_activities,Port Activities,T,MARITIME,T,core_sector,scopus,port governance maritime logistics sustainability,29,29,29,29,true,cfc76c28f0af486d5f0a37437833e65b27c46b44575fadfbac7d4c488bc8cd37,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_CORE_001,port_activities,Port Activities,T,MARITIME,T,core_sector,web of science (clarivate),port governance maritime logistics sustainability,18,5,18,0,false,,,bound
Q_PORT_ACTIVITIES_CORE_001,port_activities,Port Activities,T,MARITIME,T,core_sector,wos,port governance maritime logistics sustainability,18,18,0,18,false,,,bound
Q_PORT_ACTIVITIES_CORE_002,port_activities,Port Activities,T,MARITIME,T,core_sector,crossref,smart ports digital transformation port operations,150,0,0,0,true,6a70acde9153f39506c55047725053f2aef8250624037007364722a9afb8eb08,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_CORE_002,port_activities,Port Activities,T,MARITIME,T,core_sector,openalex,smart ports digital transformation port operations,150,150,140,150,false,,,bound
Q_PORT_ACTIVITIES_CORE_002,port_activities,Port Activities,T,MARITIME,T,core_sector,scopus,smart ports digital transformation port operations,79,77,77,77,true,798b756bc0ed593484d9f9a5925067d91781b663c5dfbfcca3aee3ac4dc0d618,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_CORE_002,port_activities,Port Activities,T,MARITIME,T,core_sector,web of science (clarivate),smart ports digital transformation port operations,43,9,43,0,false,,,bound
Q_PORT_ACTIVITIES_CORE_002,port_activities,Port Activities,T,MARITIME,T,core_sector,wos,smart ports digital transformation port operations,45,43,0,43,false,,,bound
Q_PORT_ACTIVITIES_CORE_003,port_activities,Port Activities,T,MARITIME,T,core_sector,crossref,port climate adaptation sea level rise flood risk,150,0,0,0,true,2db7954686ee466335d940d81e359bb4d3440611add434118138ad631f01b048,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_CORE_003,port_activities,Port Activities,T,MARITIME,T,core_sector,openalex,port climate adaptation sea level rise flood risk,150,150,150,150,false,,,bound
Q_PORT_ACTIVITIES_CORE_003,port_activities,Port Activities,T,MARITIME,T,core_sector,scopus,port climate adaptation sea level rise flood risk,24,13,13,13,true,cf05582a574119d0d1cbea7e915dbe80d9c1fefa3aa21b8b0e078a04aff046c2,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_CORE_003,port_activities,Port Activities,T,MARITIME,T,core_sector,web of science (clarivate),port climate adaptation sea level rise flood risk,21,15,21,0,false,,,bound
Q_PORT_ACTIVITIES_CORE_003,port_activities,Port Activities,T,MARITIME,T,core_sector,wos,port climate adaptation sea level rise flood risk,40,21,0,21,false,,,bound
Q_PORT_ACTIVITIES_EMRG_001,port_activities,Port Activities,T,MARITIME,T,emerging_demand,crossref,smart port AI digital twin autonomous systems resilience,150,0,0,0,true,36a74f061a3c573008fc5e09ea195bfca9acebdf30cae2a28a29514f7d59b3d5,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_EMRG_001,port_activities,Port Activities,T,MARITIME,T,emerging_demand,openalex,smart port AI digital twin autonomous systems resilience,150,150,138,150,false,,,bound
Q_PORT_ACTIVITIES_EMRG_001,port_activities,Port Activities,T,MARITIME,T,emerging_demand,scopus,smart port AI digital twin autonomous systems resilience,0,0,0,0,true,992208dc6e875943ac23cee88ac7e1d2896a64260024aeb1eb88b5674be2bb59,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_EMRG_001,port_activities,Port Activities,T,MARITIME,T,emerging_demand,wos,smart port AI digital twin autonomous systems resilience,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_EMRG_002,port_activities,Port Activities,O,OCEANIC,O,emerging_demand,crossref,port-city climate adaptation just transition ocean literacy marine governance hydrosocial,150,143,143,143,true,93555a3e09ff73c28acbd680d15ed616f975c4cb1af5121bd0272d93e20b074a,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_EMRG_002,port_activities,Port Activities,O,OCEANIC,O,emerging_demand,openalex,port-city climate adaptation just transition ocean literacy marine governance hydrosocial,1,1,1,1,false,,,bound
Q_PORT_ACTIVITIES_EMRG_002,port_activities,Port Activities,O,OCEANIC,O,emerging_demand,scopus,port-city climate adaptation just transition ocean literacy marine governance hydrosocial,0,0,0,0,true,462ee461fcecce15e8cbf586988a22c28ccd11a1761b6e2eb79f41bb0f38b7cd,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_EMRG_002,port_activities,Port Activities,O,OCEANIC,O,emerging_demand,wos,port-city climate adaptation just transition ocean literacy marine governance hydrosocial,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_HYP_001,port_activities,Port Activities,T,MARITIME,T,hypothesis_verification,crossref,port activities maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,150,146,146,146,true,c9ae9d0f0b515bba9c6f05a4cdfc0a4978a83c54668ade4909536f16d0f8b1d5,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_HYP_001,port_activities,Port Activities,T,MARITIME,T,hypothesis_verification,openalex,port activities maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_HYP_001,port_activities,Port Activities,T,MARITIME,T,hypothesis_verification,scopus,port activities maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,true,5b0b805bee0bc8f5be462635e206de017f3524137172a2b8c93028ac68c0f4e5,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_HYP_001,port_activities,Port Activities,T,MARITIME,T,hypothesis_verification,wos,port activities maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_THY_001,port_activities,Port Activities,O,OCEANIC,O,theory_translation,crossref,port activities qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,150,146,146,146,true,5524162305541f41f4c35dc189a9a670acb9cc196a2a67e454142f97bfc41d3e,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_THY_001,port_activities,Port Activities,O,OCEANIC,O,theory_translation,openalex,port activities qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_THY_001,port_activities,Port Activities,O,OCEANIC,O,theory_translation,scopus,port activities qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,0,0,0,0,true,773175957c710b71800333a801b06d1c1618099ae71fd7439587580adf6955ba,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_THY_001,port_activities,Port Activities,O,OCEANIC,O,theory_translation,wos,port activities qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,0,0,0,0,false,,,bound
Q_PORT_ACTIVITIES_VAL_001,port_activities,Port Activities,T,MARITIME,T,validation_eqf_translation,crossref,port operations EQF qualification framework micro-credential learning outcomes,150,0,0,0,true,afb45db3dc42bc01b62a492c1ba6925db55a694da5401b02a03ba9a9456f7b5e,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_VAL_001,port_activities,Port Activities,T,MARITIME,T,validation_eqf_translation,openalex,port operations EQF qualification framework micro-credential learning outcomes,2,2,2,2,false,,,bound
Q_PORT_ACTIVITIES_VAL_001,port_activities,Port Activities,T,MARITIME,T,validation_eqf_translation,scopus,port operations EQF qualification framework micro-credential learning outcomes,0,0,0,0,true,b293eb111a8594d48f6602886e5fbd552213505031b93ec13d326a9633eb970e,2026-07-25T23:04:43+00:00,bound
Q_PORT_ACTIVITIES_VAL_001,port_activities,Port Activities,T,MARITIME,T,validation_eqf_translation,wos,port operations EQF qualification framework micro-credential learning outcomes,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_COMP_001,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,crossref,offshore wind workforce skills competences training professional development,150,0,0,0,true,1bb58e724355d78a379e4750021ca2b5c72b04b49e7df6ddd299f26eb012741b,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_COMP_001,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,openalex,offshore wind workforce skills competences training professional development,150,150,129,150,false,,,bound
Q_RENEWABLE_ENERGY_COMP_001,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,scopus,offshore wind workforce skills competences training professional development,0,0,0,0,true,341d47f1fb89790f69abc36f83a2d45de868000a648f7a7085725fe375c54a35,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_COMP_001,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,wos,offshore wind workforce skills competences training professional development,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_COMP_002,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,crossref,ocean renewable energy education learning outcomes curriculum qualification,150,0,0,0,true,ca4df939ce8572341a97b4f00be5e1f9a24b887ed8be346a2a1481c784927604,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_COMP_002,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,openalex,ocean renewable energy education learning outcomes curriculum qualification,150,150,131,150,false,,,bound
Q_RENEWABLE_ENERGY_COMP_002,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,scopus,ocean renewable energy education learning outcomes curriculum qualification,0,0,0,0,true,7c01eb5b77b635696e093927bb8acac7ab3262172a3886387e4b2630fc676a73,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_COMP_002,renewable_energy,Renewable Energy,T,MARITIME,T,competence_demand,wos,ocean renewable energy education learning outcomes curriculum qualification,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,crossref,offshore wind energy marine spatial planning governance,150,0,0,0,true,7f99136a59e360ccb74518ef53d30a21f227f70ace4a31646d0aaed9351cdc03,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,openalex,offshore wind energy marine spatial planning governance,150,150,141,150,false,,,bound
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,scopus,offshore wind energy marine spatial planning governance,33,28,27,28,true,16f6ae492e1788d95f2bc3a3f9fd3cfc9080b7263ecbb6f9c6f392b17b9e3949,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,web of science (clarivate),offshore wind energy marine spatial planning governance,27,7,27,0,false,,,bound
Q_RENEWABLE_ENERGY_CORE_001,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,wos,offshore wind energy marine spatial planning governance,32,27,0,27,false,,,bound
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,crossref,ocean renewable energy governance sustainability,150,0,0,0,true,379306e45b1c46ff49f6f4241410f0187c46f0dd532891a83754c641636b206c,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,openalex,ocean renewable energy governance sustainability,150,150,145,150,false,,,bound
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,scopus,ocean renewable energy governance sustainability,33,23,23,23,true,efe63d80a1cad57a200a0badcee4097559d4ec708a185f56c2cc658dc45e2c2a,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,web of science (clarivate),ocean renewable energy governance sustainability,11,4,11,0,false,,,bound
Q_RENEWABLE_ENERGY_CORE_002,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,wos,ocean renewable energy governance sustainability,17,11,0,11,false,,,bound
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,crossref,tidal energy wave energy environmental impact,150,0,0,0,true,e936e72abaa1f5408fb18b816e7bc8ab643515891d637d8b9d95e7c5bfd8183b,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,openalex,tidal energy wave energy environmental impact,150,150,141,150,false,,,bound
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,scopus,tidal energy wave energy environmental impact,150,150,147,150,true,4daf25e6712c9152ff8fa543f3a7cca9e90830ed06aa967eac25bbea85009d72,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,web of science (clarivate),tidal energy wave energy environmental impact,36,26,36,0,false,,,bound
Q_RENEWABLE_ENERGY_CORE_003,renewable_energy,Renewable Energy,T,MARITIME,T,core_sector,wos,tidal energy wave energy environmental impact,150,36,0,36,false,,,bound
Q_RENEWABLE_ENERGY_EMRG_001,renewable_energy,Renewable Energy,T,MARITIME,T,emerging_demand,crossref,offshore wind AI digital twin autonomous systems resilience,150,0,0,0,true,eee5b8d1eeee484ca48f4cc443b20dcf81824febb81018a6e903f9cabab642ca,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_EMRG_001,renewable_energy,Renewable Energy,T,MARITIME,T,emerging_demand,openalex,offshore wind AI digital twin autonomous systems resilience,150,150,143,150,false,,,bound
Q_RENEWABLE_ENERGY_EMRG_001,renewable_energy,Renewable Energy,T,MARITIME,T,emerging_demand,scopus,offshore wind AI digital twin autonomous systems resilience,0,0,0,0,true,0fe253f1a2756dd8d97caa0e3479d8ef9bb0cdf1cfe3a96913fd63461861f7d8,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_EMRG_001,renewable_energy,Renewable Energy,T,MARITIME,T,emerging_demand,wos,offshore wind AI digital twin autonomous systems resilience,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_EMRG_002,renewable_energy,Renewable Energy,O,OCEANIC,O,emerging_demand,crossref,offshore wind just transition climate adaptation marine governance safety,150,0,0,0,true,deebf14a2d6728e25527ac96785b6f0d200848596e16c3f1fcdd0cbd517b10e1,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_EMRG_002,renewable_energy,Renewable Energy,O,OCEANIC,O,emerging_demand,openalex,offshore wind just transition climate adaptation marine governance safety,150,150,130,150,false,,,bound
Q_RENEWABLE_ENERGY_EMRG_002,renewable_energy,Renewable Energy,O,OCEANIC,O,emerging_demand,scopus,offshore wind just transition climate adaptation marine governance safety,0,0,0,0,true,cd8abfb7f5e51d80c1a02d5a9506403485a58aa7f0ee711d26ffcc3c658e9a1d,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_EMRG_002,renewable_energy,Renewable Energy,O,OCEANIC,O,emerging_demand,wos,offshore wind just transition climate adaptation marine governance safety,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_HYP_001,renewable_energy,Renewable Energy,T,MARITIME,T,hypothesis_verification,crossref,renewable energy maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,150,112,112,112,true,f31bf34e1f49c4b777e26caa458ee111a2941151b61c25a7240feba15684ae29,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_HYP_001,renewable_energy,Renewable Energy,T,MARITIME,T,hypothesis_verification,openalex,renewable energy maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_HYP_001,renewable_energy,Renewable Energy,T,MARITIME,T,hypothesis_verification,scopus,renewable energy maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,true,5851c2c94dc9bd7d562d50ee179b84e1274b2320f460c6b4bb336aa015608bf4,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_HYP_001,renewable_energy,Renewable Energy,T,MARITIME,T,hypothesis_verification,wos,renewable energy maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_THY_001,renewable_energy,Renewable Energy,O,OCEANIC,O,theory_translation,crossref,renewable energy qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,150,120,120,120,true,f18ed843fe6aa6cb9d0a0d68af16fd38daec10f96a7154c1a429bb40aa0358a6,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_THY_001,renewable_energy,Renewable Energy,O,OCEANIC,O,theory_translation,openalex,renewable energy qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_THY_001,renewable_energy,Renewable Energy,O,OCEANIC,O,theory_translation,scopus,renewable energy qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,0,0,0,0,true,02b517783768ddb495b7d745860bfe175d956fb0cfa492f02517d90662b49206,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_THY_001,renewable_energy,Renewable Energy,O,OCEANIC,O,theory_translation,wos,renewable energy qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,0,0,0,0,false,,,bound
Q_RENEWABLE_ENERGY_VAL_001,renewable_energy,Renewable Energy,T,MARITIME,T,validation_eqf_translation,crossref,offshore renewable energy EQF qualification framework micro-credential learning outcomes,150,40,40,40,true,01924fc950aa5e9a91cb3638c709bc7f4a80af00ba45b10cf5c9a0012e29a699,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_VAL_001,renewable_energy,Renewable Energy,T,MARITIME,T,validation_eqf_translation,openalex,offshore renewable energy EQF qualification framework micro-credential learning outcomes,1,1,1,1,false,,,bound
Q_RENEWABLE_ENERGY_VAL_001,renewable_energy,Renewable Energy,T,MARITIME,T,validation_eqf_translation,scopus,offshore renewable energy EQF qualification framework micro-credential learning outcomes,0,0,0,0,true,08ce2dcf8817f37279f545e4e3e4e0be695b6bb1262d8c8e6bb892cedc7b9ccc,2026-07-25T23:04:43+00:00,bound
Q_RENEWABLE_ENERGY_VAL_001,renewable_energy,Renewable Energy,T,MARITIME,T,validation_eqf_translation,wos,offshore renewable energy EQF qualification framework micro-credential learning outcomes,0,0,0,0,false,,,bound
Q_R_I_COMP_001,r_i,R&I,O,OCEANIC,O,competence_demand,crossref,blue economy researcher workforce skills competences training professional development,150,0,0,0,true,05cb842c34451bc71ef4f7e7c69e09ee2d8ccf98ffe298156bb9a2e23474d2dc,2026-07-25T23:04:43+00:00,bound
Q_R_I_COMP_001,r_i,R&I,O,OCEANIC,O,competence_demand,openalex,blue economy researcher workforce skills competences training professional development,150,150,136,150,false,,,bound
Q_R_I_COMP_001,r_i,R&I,O,OCEANIC,O,competence_demand,scopus,blue economy researcher workforce skills competences training professional development,0,0,0,0,true,8bc883814e854627dbe030ff3ae5d4bb17e51b058ff08b2060264cab4a1aeb69,2026-07-25T23:04:43+00:00,bound
Q_R_I_COMP_001,r_i,R&I,O,OCEANIC,O,competence_demand,wos,blue economy researcher workforce skills competences training professional development,0,0,0,0,false,,,bound
Q_R_I_COMP_002,r_i,R&I,O,OCEANIC,O,competence_demand,crossref,ocean science education learning outcomes curriculum qualification,150,0,0,0,true,070628e40faf4ab3291edfee10dc0f98eb07b830c2202e569067e3b7ccecbe20,2026-07-25T23:04:43+00:00,bound
Q_R_I_COMP_002,r_i,R&I,O,OCEANIC,O,competence_demand,openalex,ocean science education learning outcomes curriculum qualification,150,150,127,150,false,,,bound
Q_R_I_COMP_002,r_i,R&I,O,OCEANIC,O,competence_demand,scopus,ocean science education learning outcomes curriculum qualification,0,0,0,0,true,62c70f5efe7b53f49086826507daad878c049e14b75474214fe25dfadf088404,2026-07-25T23:04:43+00:00,bound
Q_R_I_COMP_002,r_i,R&I,O,OCEANIC,O,competence_demand,wos,ocean science education learning outcomes curriculum qualification,0,0,0,0,false,,,bound
Q_R_I_CORE_001,r_i,R&I,O,OCEANIC,O,core_sector,crossref,ocean observation marine monitoring data infrastructure,150,0,0,0,true,e789c752b647f2656f9f13d4c70698c9835f0441b64fe7c47c7463b9b17d39ab,2026-07-25T23:04:43+00:00,bound
Q_R_I_CORE_001,r_i,R&I,O,OCEANIC,O,core_sector,openalex,ocean observation marine monitoring data infrastructure,150,150,148,150,false,,,bound
Q_R_I_CORE_001,r_i,R&I,O,OCEANIC,O,core_sector,scopus,ocean observation marine monitoring data infrastructure,87,52,52,52,true,82a10d79054f7309c4952e71e90ed31c6f412a4ecf4e915dbb633cab621c065f,2026-07-25T23:04:43+00:00,bound
Q_R_I_CORE_001,r_i,R&I,O,OCEANIC,O,core_sector,web of science (clarivate),ocean observation marine monitoring data infrastructure,39,9,39,0,false,,,bound
Q_R_I_CORE_001,r_i,R&I,O,OCEANIC,O,core_sector,wos,ocean observation marine monitoring data infrastructure,63,39,0,39,false,,,bound
Q_R_I_CORE_002,r_i,R&I,O,OCEANIC,O,core_sector,crossref,ocean data governance FAIR CARE principles,150,0,0,0,true,1a3362b7f1f90c6e80f2224d74c859ae85c16b6eebda65dfd3c221d2014332ed,2026-07-25T23:04:43+00:00,bound
Q_R_I_CORE_002,r_i,R&I,O,OCEANIC,O,core_sector,openalex,ocean data governance FAIR CARE principles,150,150,134,150,false,,,bound
Q_R_I_CORE_002,r_i,R&I,O,OCEANIC,O,core_sector,scopus,ocean data governance FAIR CARE principles,1,1,1,1,true,152506bd3134f0bc7dd0e8e44e0eb4117e65cd5c735006852ccafed4ded2bbbe,2026-07-25T23:04:43+00:00,bound
Q_R_I_CORE_002,r_i,R&I,O,OCEANIC,O,core_sector,web of science (clarivate),ocean data governance FAIR CARE principles,1,0,1,0,false,,,bound
Q_R_I_CORE_002,r_i,R&I,O,OCEANIC,O,core_sector,wos,ocean data governance FAIR CARE principles,1,1,0,1,false,,,bound
Q_R_I_CORE_003,r_i,R&I,O,OCEANIC,O,core_sector,crossref,blue economy research innovation policy governance,150,0,0,0,true,3553e282d44f296994e87e5fb0ce087d10c9532367c3d907ca0f0146eed907c7,2026-07-25T23:04:43+00:00,bound
Q_R_I_CORE_003,r_i,R&I,O,OCEANIC,O,core_sector,openalex,blue economy research innovation policy governance,150,150,144,150,false,,,bound
Q_R_I_CORE_003,r_i,R&I,O,OCEANIC,O,core_sector,scopus,blue economy research innovation policy governance,33,32,32,32,true,8fc1b2e00f8673d2b4274981619e9169c9ef550e7ce9c3d216d0d62229bfa237,2026-07-25T23:04:43+00:00,bound
Q_R_I_CORE_003,r_i,R&I,O,OCEANIC,O,core_sector,web of science (clarivate),blue economy research innovation policy governance,19,4,19,0,false,,,bound
Q_R_I_CORE_003,r_i,R&I,O,OCEANIC,O,core_sector,wos,blue economy research innovation policy governance,21,19,0,19,false,,,bound
Q_R_I_EMRG_001,r_i,R&I,O,OCEANIC,O,emerging_demand,crossref,ocean observation AI digital twin autonomous systems resilience climate adaptation,150,42,42,42,true,6e3645049172a83665c553248066127d565d94fe98140fd4e40120566c3e2aad,2026-07-25T23:04:43+00:00,bound
Q_R_I_EMRG_001,r_i,R&I,O,OCEANIC,O,emerging_demand,openalex,ocean observation AI digital twin autonomous systems resilience climate adaptation,150,150,133,150,false,,,bound
Q_R_I_EMRG_001,r_i,R&I,O,OCEANIC,O,emerging_demand,scopus,ocean observation AI digital twin autonomous systems resilience climate adaptation,0,0,0,0,true,8842d6b47bb50b689b4375140a2d6175053f64b467c56f3d71cedaae610e8ce0,2026-07-25T23:04:43+00:00,bound
Q_R_I_EMRG_001,r_i,R&I,O,OCEANIC,O,emerging_demand,wos,ocean observation AI digital twin autonomous systems resilience climate adaptation,0,0,0,0,false,,,bound
Q_R_I_EMRG_002,r_i,R&I,O,OCEANIC,O,emerging_demand,crossref,blue economy research just transition ocean literacy marine governance hydrosocial,150,127,127,127,true,6102edec28c396e07f5b00916ea44fe44acbe2844e5140a61e3f23c8ce658cce,2026-07-25T23:04:43+00:00,bound
Q_R_I_EMRG_002,r_i,R&I,O,OCEANIC,O,emerging_demand,openalex,blue economy research just transition ocean literacy marine governance hydrosocial,1,1,1,1,false,,,bound
Q_R_I_EMRG_002,r_i,R&I,O,OCEANIC,O,emerging_demand,scopus,blue economy research just transition ocean literacy marine governance hydrosocial,0,0,0,0,true,c42bd00a61705caa5f1a30e6ac21180eb7d1b39876c74ee6630163084c0cccf7,2026-07-25T23:04:43+00:00,bound
Q_R_I_EMRG_002,r_i,R&I,O,OCEANIC,O,emerging_demand,wos,blue economy research just transition ocean literacy marine governance hydrosocial,0,0,0,0,false,,,bound
Q_R_I_HYP_001,r_i,R&I,O,OCEANIC,O,hypothesis_verification,crossref,r&i maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,150,97,97,97,true,935f7b7fe7a01912dcf33e329da387e44b5a5a87c44d511bb3316c6aca8dd7e6,2026-07-25T23:04:43+00:00,bound
Q_R_I_HYP_001,r_i,R&I,O,OCEANIC,O,hypothesis_verification,openalex,r&i maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,false,,,bound
Q_R_I_HYP_001,r_i,R&I,O,OCEANIC,O,hypothesis_verification,scopus,r&i maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,true,731ce42cec2388ee3ac6126e451da9f0be3d945ee8674967385cf778338e83ac,2026-07-25T23:04:43+00:00,bound
Q_R_I_HYP_001,r_i,R&I,O,OCEANIC,O,hypothesis_verification,wos,r&i maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,0,0,0,0,false,,,bound
